passenger_id,age_group,gender,nationality,language_preference,travel_persona
47a760a8-e6a1-4ccb-a156-6939c2d6bdfc,61+,F,Australia,EN,VFR
ebc3aa76-a032-4e8c-aef6-d47d02db7f61,61+,M,New Zealand,EN,Leisure
cbd4dc8c-325f-44e1-a2b1-e3c89be7ac07,61+,Non-Binary,Fiji,FJ,Leisure
3a44c063-fabf-4a53-b67d-20fb48fa7358,31-45,M,Australia,FJ,Leisure
868f965a-e0fc-48a7-9b0a-6ef26b02ad2b,31-45,F,Fiji,HI,Leisure
a9baa7b0-6693-40b2-b08d-aaa925c4c5e7,23-30,F,USA,FJ,VFR
6b5e8af2-5a8c-4c13-a8a7-877305dbd1b3,31-45,F,New Zealand,EN,Leisure
8546ab56-3a96-4309-8cea-d91fea98af69,23-30,F,New Zealand,FJ,Leisure
6feb9895-7244-4d80-b4d2-a25783874925,31-45,M,Australia,FJ,Leisure
739468c0-fe8b-4690-8930-449d5198ec34,46-60,M,Fiji,EN,Business
16c0f4e7-fd11-453a-8f37-2766848a489f,23-30,M,USA,EN,Leisure
5c6c7f42-a076-41ae-8b74-a546240ad573,31-45,M,Australia,EN,Leisure
6fbced8d-9779-4b8b-a369-0c5e0a9a49dd,46-60,F,Australia,FJ,VFR
f77c3416-5def-4eb9-a9f6-66facec8e369,31-45,F,Australia,EN,Leisure
add53418-0881-4c11-89f0-1d72792772d3,16-22,M,Other,EN,Leisure
f201c1b6-fd5f-491a-9085-c63c9eae2081,16-22,F,USA,EN,Leisure
58e03b2e-e795-4f15-8d7f-93d863f80a75,46-60,M,Fiji,EN,Leisure
a2479927-4b90-4c77-a7ef-b106f6dd59a3,61+,M,Australia,EN,Leisure
d799d952-ca75-4617-966b-4075280d5d6d,61+,F,New Zealand,FJ,Leisure
397069cd-0202-4bc2-a969-30f539935274,16-22,M,Australia,FJ,VFR
011375a5-66bb-4642-8a9a-7210b279a666,16-22,M,Rest of Pacific,EN,Business
14396a63-2c40-4514-9be8-72475a4e4357,61+,F,Japan,FJ,VFR
ef2fb458-2661-46cf-a47b-cbd784c97489,23-30,M,Singapore,EN,VFR
b4c09374-a56d-445c-9142-0a187f0a64a5,61+,F,Singapore,EN,Business
794c194f-7a83-4e2a-add7-492d8561ae4c,31-45,F,USA,EN,Leisure
b6d86369-e147-4279-bb27-dfb100fcdcb8,23-30,M,Australia,FJ,Leisure
06a4f34d-e41c-4c52-a756-a5f4d6c47660,31-45,Non-Binary,Australia,EN,VFR
0f429d6c-9567-4383-9e83-80cf296bc7a5,16-22,F,Fiji,EN,VFR
9879fa0e-ed22-4115-935e-52f571e2e32a,23-30,M,Other,HI,Business
66232918-0ab1-491c-a1f0-f7af7b362006,31-45,M,New Zealand,EN,Leisure
39873cd4-05a4-4485-94d4-58984bb6ba4f,31-45,M,Fiji,FJ,VFR
80c24b66-f2a3-4806-90ab-c9333bc022d2,23-30,F,Fiji,EN,Leisure
738300e0-b687-4640-ab5e-b305a8994e0b,46-60,Non-Binary,Australia,FJ,Business
24eaedac-3d8c-40e3-8c63-5f66dd7f4c66,61+,M,USA,EN,VFR
ba405311-f555-499b-90bc-c85ebb015773,31-45,F,Fiji,EN,Business
8f2f74c2-ab6c-473f-a4ef-cc799920ef4e,61+,F,Australia,FJ,Business
e9606e1c-151c-4f16-b771-2a9d00eb8f13,61+,F,Australia,FJ,VFR
b29fc038-1c92-452f-955f-483631f72972,16-22,M,Australia,HI,Leisure
99909edf-83bd-4b36-8f13-ec6f970c9bbb,61+,F,Fiji,EN,VFR
3aa6b440-5d7f-4c8b-a2e7-979ba1a9d722,31-45,M,Fiji,EN,Business
254f5976-ec7f-49be-8f4c-44b2e3312837,16-22,M,Fiji,HI,Leisure
4074254a-cac0-49a8-9a3a-11cdd47f68c0,23-30,F,Australia,FJ,Leisure
af7a644e-0985-4924-93c2-4ec211fbd495,31-45,Non-Binary,Fiji,EN,Leisure
31205e10-766b-4b15-b14f-9ec5f3df601d,16-22,M,Fiji,EN,VFR
7bc2028e-c033-4308-83b5-2414baea10f9,16-22,M,Australia,FJ,VFR
6bd54242-5d0e-4453-8d0e-3e9d0ab3eecd,61+,M,Australia,EN,VFR
6b16711c-4f8a-4169-b0bc-971d2ff38a9e,23-30,F,Fiji,FJ,VFR
64ece2c1-a8e0-4610-aa7b-e6aba3764c72,31-45,F,Japan,EN,Leisure
a8ca09dd-1e76-43e8-909f-fea86d4c90ef,31-45,M,Australia,EN,VFR
98b03da2-b396-41e8-95d8-7a31c373460f,61+,M,Australia,EN,VFR
82d6c2eb-4733-4ebf-9550-c1643ea0fcbb,23-30,M,Fiji,EN,Leisure
891c1315-5949-474d-93c4-9a039618f763,31-45,Non-Binary,Rest of Pacific,EN,VFR
d3812fd4-2239-477e-8b51-beeab77402bb,23-30,F,Japan,EN,Business
7e114fea-c74e-4c4d-a715-d255f0a78653,31-45,F,New Zealand,EN,Leisure
82530ec9-3833-48dc-ac39-2d3ac30a10e0,61+,M,USA,EN,Business
eb9fa681-706f-488f-9dbe-1f51c6e31ea6,46-60,Non-Binary,Australia,FJ,Leisure
99cf82c9-a9d8-4f8e-bee1-a22582349fe4,31-45,F,Australia,FJ,VFR
4b2bf684-077d-4163-9df7-780f0e6e065c,16-22,F,New Zealand,EN,Business
e749bc03-425b-4014-ad53-ae97bdf14c7b,16-22,F,New Zealand,EN,VFR
c7f6c4c7-8342-4e6a-8fe3-72edc18b7cbb,46-60,F,New Zealand,EN,Business
24686210-ad0f-4904-a7b8-b2bf6812c1a8,31-45,M,New Zealand,EN,Business
e1f68b80-41aa-4a8e-a729-72f93a97999d,16-22,Non-Binary,Australia,HI,Leisure
0049b6e5-f1ea-4237-bf67-3cfee05e86a7,16-22,F,USA,EN,VFR
d052df89-3118-40f4-a820-c3228aea091a,31-45,F,Fiji,EN,Business
32f913a8-0705-4326-832e-0979221cd202,23-30,F,USA,FJ,Leisure
5019d361-0eb6-4fea-a759-ecae7bfb22a2,31-45,F,Australia,EN,Leisure
c1d50f6f-8ac0-49e2-bcb3-0c0aec2d1e41,23-30,M,Fiji,EN,Business
afa10a48-fade-4c6b-850c-9a48006efbd7,46-60,M,Fiji,EN,Leisure
fd64ee3f-1e28-480e-a3de-3d18c2704822,61+,M,Australia,FJ,Business
a36888e2-72a2-4402-a025-608831108112,46-60,F,Fiji,EN,VFR
2a190118-b6b6-48ae-a46c-fd47c6212cb0,61+,F,Fiji,EN,Leisure
4c25a4d3-f2f3-4bc4-b509-42e5212cfa9b,16-22,M,Fiji,EN,Business
f8e43743-03a4-4bf7-8b5d-a59a0ebf4723,16-22,F,USA,FJ,VFR
346ee60e-20b5-4932-8b93-e81ebe0a5ebe,16-22,F,Australia,EN,Leisure
06a698cd-d69d-407f-96fe-e357fcf5c450,23-30,F,Japan,EN,VFR
b0d5ad26-803c-41ee-a646-f2879f49f09d,61+,M,Rest of Pacific,EN,Leisure
adeac1df-a536-4d09-8270-a5694f84a5ae,16-22,F,Australia,EN,Leisure
0dacc9af-c7db-4f2a-892b-58ee81107aa1,31-45,F,Fiji,EN,Business
c8880274-2664-4f29-a439-12a789994d85,61+,F,Australia,EN,Leisure
55ac6738-069c-482e-9d8a-4a6859c9188b,61+,M,New Zealand,EN,Business
211f71e7-6dfb-402e-ab13-9e48f89ffc04,23-30,F,Australia,EN,Leisure
ad73d841-2565-46bb-aa33-3b457105da4f,46-60,Non-Binary,Fiji,FJ,Business
acdeff2c-ef20-4249-9b30-e0805a367e30,23-30,M,New Zealand,HI,Business
d955e24b-deda-4b2d-b981-277532bc96cd,16-22,F,Japan,EN,Leisure
2ed48815-0502-42d4-901c-52fbf74519cd,31-45,F,Fiji,FJ,VFR
bc388c38-48ff-4088-a8e0-8534ca4242e2,31-45,M,Australia,FJ,Leisure
911c915e-f3fe-4a7e-b26e-85ccadefc7cb,16-22,F,Fiji,FJ,Leisure
4bfa1434-f3ac-45e3-9d6f-cd218c359b11,31-45,F,Fiji,EN,Leisure
9317c8f1-5a60-404e-9e93-f752ab82bf29,23-30,F,Japan,EN,Leisure
57be30a1-0cdb-44fb-ab1e-1fc122d91e4d,23-30,M,New Zealand,FJ,Business
a5979b0f-05e2-4152-b507-5907763b098d,16-22,M,Fiji,EN,Leisure
35b9a85e-69a2-429f-b01e-129c44163c06,31-45,Non-Binary,Australia,FJ,Leisure
a672a683-22ac-47ab-8b71-62cd5159cba7,61+,M,USA,FJ,VFR
83998721-ad0d-4a5b-8e4d-bfbbcd48cdc8,46-60,M,Australia,FJ,Business
99d26977-2d77-483f-bafe-65441d58ff3d,61+,M,Australia,EN,VFR
b83e59db-8dc4-4d40-b9c3-6ea0e8a03bee,23-30,M,Australia,EN,Leisure
c7c451f7-6a52-4380-ba73-0efafb0707f6,23-30,M,Fiji,EN,VFR
e36f1bd1-e8c2-4182-9562-ac8c682fa438,23-30,M,Fiji,FJ,Business
88e23f2e-d55c-41a2-86ca-8315e858ed0f,23-30,F,Australia,EN,Business
c0828159-8e97-440f-ada1-b5542c032644,46-60,Non-Binary,New Zealand,EN,VFR
c75fb76d-60c6-4f94-9c0c-3bff4959b41d,16-22,M,Australia,EN,VFR
fc9a505e-348c-4693-a765-08cb0cfd72a8,23-30,M,New Zealand,EN,Business
03e3b373-ab44-450f-93e2-2fd06cb62c75,31-45,M,Fiji,FJ,Leisure
c131c7b3-06cd-4ea9-8489-0ce5d80c0572,46-60,F,USA,HI,Leisure
73dfd78a-96be-46d1-938c-fd24f3f1eeb6,23-30,M,Australia,HI,VFR
f1fd3ce1-6e2f-48f9-9b7d-2bcf999d1985,31-45,F,Singapore,EN,Business
7c26e2e4-04d6-4198-a71c-a3330949e19b,23-30,M,USA,EN,VFR
2f9fe9b7-0087-4e0d-b67e-332c1b079f13,16-22,F,USA,EN,Leisure
231733a7-0c29-48b7-9bf1-510ecd79acb4,46-60,M,Fiji,EN,VFR
0975ee4b-7e10-407e-a0bb-317368cfdb86,16-22,F,Australia,EN,Leisure
d332fe6d-d1d4-496e-a3e8-bf1bb9011677,46-60,F,Fiji,HI,Leisure
0c2e4a25-0659-402d-906a-10d182195aad,23-30,Non-Binary,Japan,EN,VFR
592c609b-4ad3-4c96-a2d1-54ce4bd64d5c,23-30,M,Singapore,EN,VFR
bf2ac5d8-3c20-4c62-9af5-7bf3b9f1665d,46-60,F,Singapore,FJ,Leisure
6e33700d-42cc-4d3b-9047-96cd51971887,31-45,M,Fiji,EN,Business
4b7b0f40-bb39-47ad-b9d7-a3acbeecc7f2,31-45,M,Rest of Pacific,FJ,VFR
6e3ef319-a929-4af1-99a6-ea6051e35ab7,23-30,M,Japan,HI,Leisure
bb9c8bf8-c6a8-489f-926b-ac7d6f50bda9,23-30,F,USA,EN,Business
92617454-691a-45c7-9dd7-b5690803cd2e,16-22,M,Australia,EN,Leisure
234d25b3-f529-43f0-96c1-5a898664204b,23-30,M,Australia,HI,Business
9ca80c10-29b1-4daa-9c7c-6db25bd45ab7,46-60,Non-Binary,Fiji,EN,Business
bae23314-0294-442e-98a5-8c3231e34cc1,31-45,M,Australia,FJ,Leisure
00f8bb01-7375-4295-a7ca-6c7bbe02415d,31-45,F,New Zealand,EN,Leisure
59d6a168-8201-40c2-a2f7-0e352e217522,16-22,F,Fiji,EN,VFR
a86071e0-6cf8-4e3d-885e-2d23a18b36c2,31-45,M,New Zealand,HI,Leisure
5466ab83-f8d0-431a-ad4b-1a2d96707e22,31-45,M,Australia,EN,Leisure
e1986047-01a3-4a6c-a030-38ec2a83744d,61+,F,Australia,EN,VFR
196e7fac-1109-469a-ba1d-a6eb151dbe29,46-60,F,New Zealand,EN,Business
61b30bd5-42e7-49f1-91f7-de8971960445,61+,F,Fiji,EN,VFR
ebefa3d7-e863-4fd3-ac12-27baffec7a68,31-45,M,Australia,EN,Leisure
f4bbe3d3-8cea-4883-a531-4f66da949457,16-22,F,USA,FJ,Leisure
62b80198-be2a-49ef-b040-257aa699b91f,16-22,M,Fiji,EN,Leisure
53ec5536-37f3-4241-9df1-5edce687b0a0,31-45,F,Australia,EN,Leisure
193c6ea0-244a-4041-87c8-b12b5d53e74b,23-30,M,Australia,HI,VFR
9fa4e836-47f3-4b44-8f7d-11c339711d28,61+,F,Fiji,EN,Business
621dd05f-e975-4bb0-957a-50c2914bb0f7,31-45,M,Singapore,EN,Leisure
212a0d6a-cd96-49cf-bb58-3fb6e0b86996,16-22,M,Australia,FJ,Leisure
ee1cf11f-024e-4799-b272-47775eab1818,16-22,M,Fiji,EN,VFR
2c7e4e26-f65b-40f9-9eed-716420afea3b,61+,F,Rest of Pacific,FJ,Leisure
3b5575f3-93e1-4edd-a702-e813547b3e1b,46-60,F,Fiji,EN,VFR
4f7b6250-a2a3-4bb7-881e-7a427bd14b40,31-45,M,Hong Kong,EN,Business
567c6aaa-66f6-4767-a7a7-de335d6513bf,31-45,F,Japan,FJ,Business
58cecf9c-6072-41e3-9f40-98915f563932,46-60,M,Fiji,EN,VFR
93ae22fa-bc26-4b50-b207-1f71636f481e,61+,F,New Zealand,EN,Leisure
fa0dce9e-8ef5-49c5-be6e-91fa61462f94,61+,F,Australia,EN,Leisure
bce0bdfe-ed62-4d5b-b3f4-267e12bd4099,16-22,F,USA,EN,Leisure
517033eb-eaa2-4312-8dc0-4740bd1865b8,46-60,M,USA,FJ,Leisure
b829aa46-2af6-4b37-a8b6-637e11f37858,61+,M,Australia,FJ,VFR
a585d655-e89f-409d-b64c-dc6a8985ab6f,23-30,M,Australia,EN,VFR
7c980edb-1c72-4e7f-a011-986e8834b5f8,31-45,M,USA,FJ,Leisure
fd5a1127-7301-468c-b3e8-569ede7b36a4,16-22,M,Australia,FJ,VFR
681c94e4-7eee-439f-8ef5-30402b075495,46-60,F,Fiji,EN,VFR
d9d07d68-4f61-49ad-926c-d58f47c232e4,16-22,F,Australia,HI,Business
01887658-d1ad-4834-8551-6f74ea3dda6b,61+,F,USA,FJ,Business
68e2dd9e-b2b5-4f76-9206-f8e5b5fa7dee,61+,M,Australia,HI,Leisure
9fcb7734-8ba6-4395-ac76-2d7b87610d4a,23-30,M,Fiji,EN,Business
af806762-2a9e-4be1-aa89-7bdae89ca0ad,31-45,F,Australia,EN,Leisure
d9468b47-b674-4396-8ebd-56ec7e1f092f,46-60,F,New Zealand,EN,VFR
0a749b20-fd30-4a38-b696-ba0690d2b7dc,16-22,F,Singapore,HI,Leisure
12431781-0b6c-4604-bfc4-d0dc30dcfda2,31-45,F,Fiji,FJ,VFR
bf135b0b-6431-4c36-881c-8c1a1b311c89,61+,F,New Zealand,EN,Business
b6ee028b-666f-4973-b259-bb8bb6131034,31-45,Non-Binary,Rest of Pacific,EN,Leisure
2f17f390-18e5-4bf8-bc53-104086a0b246,16-22,M,USA,FJ,Leisure
ceca991a-b07b-406e-88a9-23d86298be59,31-45,F,Singapore,FJ,Business
d55c2c54-6c6f-4038-b702-4286465ab2f7,61+,F,Fiji,EN,Business
3627ffe0-f389-4eff-990a-66caec2f9efd,31-45,F,Japan,FJ,VFR
101fc38f-ff81-471a-96f0-af040ecf4fbb,46-60,M,Fiji,EN,Leisure
11ed4e48-e737-489d-8d3d-5d13f3f3e502,31-45,F,Other,EN,Leisure
b7fdcd71-c542-467f-afc6-1e6615d494e8,46-60,F,Australia,EN,VFR
04c9b8d2-2e18-4917-9f52-78afccbd4011,31-45,F,Australia,EN,VFR
bfcac2d4-6165-4772-823a-c154e5e86916,61+,F,Australia,FJ,Leisure
c471bf98-fa5b-4c35-a57b-2840769a89e8,23-30,F,Australia,HI,Leisure
387fe88e-9e2b-4510-b30f-f482deef34c5,23-30,M,Australia,EN,VFR
e90281fb-d813-4fb4-b379-c4bd109c2da0,46-60,Non-Binary,Fiji,EN,VFR
58933000-13de-4e79-8909-48b2af1a5f2e,46-60,F,New Zealand,EN,Leisure
8e32a914-8195-4d65-a9a2-4e04cec04fa6,23-30,F,Australia,FJ,Leisure
67c24a4a-ebbb-4eb6-bc2f-6452e5677030,61+,F,Australia,EN,Leisure
471f27eb-8124-4310-881e-be69e313e069,61+,F,Australia,EN,Business
a57874e1-1514-4ae9-a025-1a5b15ab957d,31-45,F,New Zealand,FJ,VFR
2a4836f3-5897-4f31-9bd4-3bbdc92ef931,46-60,M,Singapore,EN,Leisure
42a96a3f-1110-4915-9005-83109884a43f,61+,M,Australia,FJ,VFR
f05aec4b-075c-44e9-b1df-c6a0217fec38,16-22,F,Fiji,EN,Leisure
076246db-a126-4c05-921d-0e19664eefd8,31-45,M,Fiji,EN,Leisure
b3be3eff-0523-4a09-8bca-9fde8b31c3b3,31-45,F,USA,HI,VFR
675518f9-b0ee-4eb4-8b83-31944fbd3f81,23-30,F,Fiji,FJ,VFR
425aa493-2c56-4736-8129-aa34ed0437f2,46-60,M,Fiji,FJ,Leisure
08d368c3-1248-4544-b3a5-ea83d250555d,61+,F,New Zealand,EN,Leisure
7b437e53-d8f5-46ab-b527-95b5ee6db571,61+,M,Australia,EN,VFR
1d18f2b7-c0ff-4d7f-9228-a51e4790d737,31-45,M,Fiji,EN,VFR
5a25ec27-d612-4cac-b69e-7f4489e7d065,46-60,M,Fiji,FJ,VFR
f2ec090f-3909-4d0b-9a64-691eec6c75e7,46-60,M,Singapore,EN,Leisure
494db436-db92-4aed-ac7f-caf272b909dc,46-60,M,Australia,FJ,Leisure
b1c73e39-ffab-40c8-b817-0b6c62f56184,23-30,M,USA,FJ,Leisure
18658272-4906-4b63-a3c4-0bfce89e60f5,61+,F,Australia,FJ,Business
dfa636b9-8bc1-4a5d-a419-69110c4a5e37,46-60,F,Australia,EN,Leisure
109dd30d-2df2-44b9-a724-78b254f8d7ab,23-30,M,Australia,HI,Leisure
7b5cf061-cbba-477e-8e76-fa9991684560,16-22,M,USA,EN,VFR
d705c4e5-1fe7-44f4-851f-4e2d3349d778,31-45,M,Fiji,EN,Leisure
4ad8fb5a-a571-41c1-a05c-b69635c10756,61+,F,Australia,EN,Leisure
cf6ebda5-506e-4602-ada6-a68c6acd1318,61+,M,Japan,EN,Business
0e8bc845-a2c7-4398-af64-e0cdbc0a8a0d,31-45,Non-Binary,New Zealand,HI,Leisure
32efcf4e-9f69-464a-8839-e91683bcb36a,16-22,M,Australia,FJ,VFR
dfa36fed-aa17-4e22-8593-ce65e104c5b9,23-30,M,New Zealand,EN,Business
332d318d-f149-4e95-b4f1-69d151856be2,31-45,M,Rest of Pacific,FJ,Leisure
8a932f95-4f0a-42b3-9dc9-bf9eff6df35d,23-30,M,Australia,EN,Leisure
3c23ff7a-59cd-4e7d-8c93-2c9410d5406a,23-30,F,New Zealand,EN,Leisure
8347b492-482e-447f-bb6b-b3bed61b62e1,23-30,F,USA,EN,VFR
c66873c1-573c-475b-afcb-a289e0233e19,16-22,F,Australia,EN,Leisure
d107dbde-69a8-4730-86f3-5dd275eba649,16-22,M,Rest of Pacific,FJ,Business
1572cd85-033e-4a9f-9103-0d4d4bd0c18b,23-30,M,Fiji,FJ,Business
70375027-9734-4c0c-8189-a6cc6d6f20cc,46-60,M,Fiji,FJ,Leisure
ed0887ba-d2b9-49b6-bfa7-436b5df5bbc3,61+,M,USA,EN,Leisure
01b987a6-f60d-4a21-875f-7ed879a8c30a,16-22,M,Australia,FJ,Business
e0ecd69d-016b-4760-a0f6-9bdee41c3f34,46-60,M,Japan,FJ,VFR
6642367e-8f12-4889-8b0d-909f98d65a61,46-60,M,Fiji,HI,VFR
d57019ce-95ba-47b8-b4ac-30d16ca152a3,61+,M,Australia,EN,VFR
1cb9bfbf-cc66-4962-8c30-6d4f929f127b,23-30,F,Fiji,EN,Business
e07cab1a-2faf-43b1-951b-5f78df5d65cc,46-60,F,Fiji,FJ,VFR
0b60bc11-2436-4b11-8268-94aa5a8896d5,46-60,M,Fiji,EN,VFR
5f580de1-b946-46e6-816b-19cf6401aaed,46-60,F,New Zealand,FJ,Leisure
0ba456b3-e59a-45bf-9abc-958f702b8a80,23-30,F,Fiji,EN,Business
1fb94c7f-483c-408a-a121-05b2a85ef973,23-30,F,Australia,FJ,VFR
831b0c7b-a845-439d-bc76-f560470f6013,16-22,M,Other,EN,Leisure
bf0e6092-58b0-499d-80d6-c4af1446d1c0,16-22,M,Japan,FJ,Leisure
2317bf49-2deb-4d99-9587-53f3cd8c6966,46-60,M,New Zealand,EN,VFR
42361fef-2ef5-49e3-8c6b-e0bea7e95552,23-30,F,Fiji,HI,Leisure
552de8b1-7921-4007-b993-67cffdeb01aa,23-30,Non-Binary,New Zealand,FJ,Leisure
5eb66b1c-5d7b-4de9-96a9-bdc6e0e323f8,61+,F,Fiji,EN,Leisure
94c97580-280a-41f8-9975-b039ca63da3d,46-60,F,Fiji,FJ,VFR
8f01788d-2f35-4eaa-b70f-4764ee452953,16-22,M,USA,EN,VFR
e0937ba8-33d1-4388-a411-61bb745d9438,61+,F,Fiji,FJ,Leisure
18ed70ac-d91e-4a0f-8d1c-5951abf5c970,23-30,M,Singapore,EN,Leisure
d42589b3-81db-48be-a2ca-24fe829115d5,16-22,F,Singapore,EN,Leisure
716d8491-49b3-4053-a006-1144b5a4fd2e,46-60,F,Singapore,EN,Leisure
f2f0d35a-a3a6-45ea-90e7-ad4defb10092,23-30,M,Australia,EN,VFR
debb8f32-340c-4d3f-a232-3df41fa09ff0,46-60,F,New Zealand,EN,VFR
2f3e1e09-82e7-4a95-9cb8-6287ff25696e,61+,M,Rest of Pacific,FJ,Leisure
27e4adfa-f39f-46ac-b9c3-5574598b46e0,61+,F,Australia,FJ,Leisure
646a94c5-8f36-4415-ad79-76b83f2cc442,61+,M,Japan,EN,VFR
082fcf03-49d9-42ac-ada0-d9dfdd9630e2,31-45,M,New Zealand,FJ,Business
0e3bea84-8f6b-47e2-930f-02b273200bdc,46-60,M,Australia,EN,Leisure
4cfba5db-5882-46aa-a4b7-895b272fb48f,61+,F,Rest of Pacific,FJ,VFR
c9e280f1-1134-4bb3-bbf9-e34ea4a2e1df,61+,F,New Zealand,EN,VFR
6d2f8f2e-a1ea-43dc-a352-ba119bd4e4f9,46-60,F,New Zealand,EN,Leisure
85fb0813-69f0-4d05-812f-bf9ee2a8578d,61+,M,Japan,EN,Leisure
09b4eba4-bee4-4405-b413-30595519ed59,46-60,Non-Binary,Australia,EN,Leisure
3e81a685-8eb2-418b-861a-022d767d6baf,23-30,F,Hong Kong,EN,VFR
58590a31-1729-4eb6-beda-5251d5c8465e,46-60,M,Hong Kong,FJ,VFR
eb84fd07-b0a8-4f16-98ec-9da3caec6555,46-60,M,Rest of Pacific,FJ,Leisure
7ab8ee47-a4a9-4132-b756-a2650ad42762,31-45,F,Australia,FJ,Leisure
9ddbc858-9dde-440e-b1b6-28b0e1e6332c,23-30,F,Fiji,EN,Leisure
a638b9a0-a0e8-4997-b3c5-615e07951769,31-45,M,Fiji,EN,Business
afd4392b-5ce3-4377-ae33-8ffa0a7789a2,61+,M,Australia,FJ,Leisure
f8c5808d-7dac-40ed-8afd-14b218d9ddb8,46-60,F,Japan,FJ,Business
def14b61-e63c-4112-af6e-f7ce02b5e06e,23-30,F,Australia,EN,Leisure
6b743ae1-4b65-4a4b-bf86-195e184d17b3,31-45,F,Australia,EN,VFR
62c8533d-4e43-4f71-99fc-24a67d7667bf,46-60,F,Fiji,EN,VFR
4f6869a7-c43a-4348-bfa8-333cdabc7197,16-22,F,Australia,EN,VFR
34bdc01d-3607-473f-b75f-13b1697a61e2,31-45,F,Singapore,FJ,Business
d8bc461c-d2d9-4a74-82bf-ccc155b68c4d,23-30,F,Fiji,EN,Leisure
0a4d155d-51f6-46d6-aa25-9c2071f35492,31-45,F,New Zealand,FJ,Leisure
cda9acfe-26d2-4955-b2ae-13245ac7fe05,31-45,F,New Zealand,EN,VFR
f7f31b17-097b-4361-b1da-e51a9ec38f6d,31-45,M,Fiji,EN,Leisure
ac41382d-9ed6-479b-b667-41cffc77977a,61+,F,New Zealand,HI,Business
19322f70-d2ae-4c48-913f-0396340fed41,16-22,F,Fiji,FJ,Leisure
44959d37-f539-4121-9968-0f757e31294c,23-30,M,Fiji,EN,Leisure
d2664fcf-6138-4519-83bd-17afb3e3a051,23-30,M,Australia,HI,Leisure
727f077a-f29a-4b26-a082-c9ff253a8d7e,23-30,F,Australia,FJ,Leisure
144a8fee-748d-4c4d-8b84-18a570bbdb7f,46-60,M,Fiji,EN,Leisure
d6448a39-b755-4e85-b971-586d11d2e6fb,23-30,M,Australia,EN,Leisure
d35a6062-0c56-4827-9fe4-ffdf8b03c519,23-30,F,New Zealand,EN,Leisure
d154ab5f-269f-40a7-9e1e-6db1b12d7c59,16-22,F,Fiji,EN,Business
e3758894-da59-4904-afc4-1a2a1ae12788,46-60,M,Australia,EN,VFR
acbb0ad2-a0cc-4299-9942-0e57bf24462f,46-60,F,USA,HI,Leisure
896b4713-450d-448f-83bd-b8f4c9cd8126,31-45,M,Fiji,EN,Leisure
f869559e-393f-420f-b30b-8710546877c3,61+,F,USA,FJ,Leisure
3d988175-92f4-4bc0-9d92-df7f1ce44ef1,46-60,F,Rest of Pacific,FJ,Leisure
33399e27-d437-4037-83a6-69353e4b114d,46-60,F,Australia,EN,Leisure
5b0e4796-c87a-47d3-aba8-18b88896d495,16-22,F,New Zealand,EN,Leisure
07b435d2-94fb-4ec1-a8e5-a3ae8d024686,23-30,M,Fiji,EN,Leisure
23b21074-c0d4-40de-a818-acdf4e7d7404,46-60,F,Australia,EN,Leisure
ea58f6cd-3e65-4dbc-8b8a-027a6ea5586a,46-60,F,New Zealand,FJ,Leisure
1bfde555-2005-44e1-a5b8-8a5f1b0afe73,61+,F,Australia,FJ,VFR
072b8ef8-4c3d-4f88-a386-7c174cb730d4,16-22,F,Japan,FJ,Leisure
2c6d42b7-23bf-4a4b-91e9-30268762194f,61+,F,Australia,EN,Leisure
6d85c412-36c9-4a1f-8bef-b8cc02a9ea42,46-60,M,Fiji,EN,Leisure
13768cc7-56b4-4ccb-831c-79f258c8c588,46-60,F,Australia,EN,Business
14311418-09c1-42a6-adf2-ce73a9a761c8,16-22,M,USA,FJ,VFR
63c7106f-0989-4191-bb58-37ff7783afe1,31-45,F,Fiji,FJ,Leisure
e25859a8-19fe-4c79-ba58-1a7380a5e470,31-45,M,USA,EN,VFR
a8e3769a-0e13-445c-98f5-afa96105debc,46-60,F,Japan,HI,Leisure
d80dec3c-2e0d-49d8-af4a-c506ec152635,46-60,M,New Zealand,EN,Business
343e256b-3795-446a-9a46-358f980486f5,61+,F,New Zealand,EN,Leisure
300dcf1a-9b27-4e2d-90e4-88c050e22a1c,61+,M,Australia,FJ,Leisure
c9756d74-3bff-4012-8e2b-695373e3a1fc,61+,M,Australia,FJ,Business
b1e15779-8141-428e-8f17-22a63f8d6d2c,23-30,M,Australia,EN,Leisure
a98a9e80-f6ba-42d5-9b3f-0d5a502fc793,46-60,F,New Zealand,EN,Leisure
06dbba06-ba85-4ad0-bb15-71a44285ffb8,23-30,Non-Binary,Fiji,FJ,Leisure
28baa06b-30fe-4fa3-81ff-dc9f9fbbe890,31-45,F,Australia,EN,VFR
caf6320d-5f1c-47f0-9e29-a55ea9e50582,46-60,M,Australia,EN,Leisure
19bf8839-6b8e-415e-a586-cc262bffac95,46-60,M,Australia,FJ,Leisure
d62db1cc-b7f3-409e-92a9-9831e89954e8,16-22,M,Hong Kong,EN,VFR
d13b1363-d795-40c7-8bf1-823f2a893505,46-60,M,Japan,FJ,VFR
d58d5e3d-d1a1-42e9-bdd7-69f9133730e2,31-45,Non-Binary,Australia,HI,Leisure
09a208e2-b8b8-4a55-8c3b-d73372b7e45e,46-60,M,Australia,EN,Leisure
2c180466-c3f1-4bde-a5e0-9da390eec8db,23-30,F,Fiji,FJ,VFR
824ef288-b434-4769-b74e-b12d98b8d769,46-60,M,Australia,EN,Leisure
