loyalty_id,passenger_id,tier_level,points_balance,status
TC-394083,fdf96d32-8947-4a3d-a0cd-4bba5ed9e38b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),441789,Active
TC-132687,9819a1bf-df80-488b-bbb5-d3e43f9724c8,Tabua Club / Oneworld Ruby,178813,Active
TC-493468,739c7be6-9bd4-4f1a-b834-eebf7268796e,Elite (Tabua Plus / Oneworld Sapphire/Emerald),329472,Active
TC-660226,180fcf76-103c-49d9-bbb5-9f93aaaef27e,Tabua Club / Oneworld Ruby,442663,Active
TC-274031,59c1838b-24a3-44cf-b7b7-3b6aed67a1d9,Tabua Club / Oneworld Ruby,300358,Active
TC-735111,5c7bf6b5-aa87-490e-a887-2403de5d8ed5,Elite (Tabua Plus / Oneworld Sapphire/Emerald),205244,Active
TC-296481,cc3c35aa-37c2-446e-9418-45dc255102c1,Elite (Tabua Plus / Oneworld Sapphire/Emerald),313051,Active
TC-222520,4aba41b0-2bbd-4a2c-9422-556704c09013,Tabua Club / Oneworld Ruby,454296,Active
TC-920347,5858feaf-5c24-40bb-841b-fa69973820e0,Tabua Club / Oneworld Ruby,395023,Active
TC-423256,bc9b6406-fd22-4d96-87c9-0fe5b0a5cfb8,Tabua Club / Oneworld Ruby,370762,Active
TC-999488,f15ffe74-7439-420d-a1b4-37337b35f4ba,Tabua Club / Oneworld Ruby,165888,Active
TC-844321,0ebd3916-b1d7-4fbf-ad62-c409951a8b7a,Elite (Tabua Plus / Oneworld Sapphire/Emerald),17582,Active
TC-384685,9906f91f-68ac-455e-9741-503aede77481,Tabua Club / Oneworld Ruby,217986,Active
TC-191014,75953792-1a17-4694-90c5-c2b58943b4ba,Tabua Club / Oneworld Ruby,261599,Active
TC-349185,48927c19-5d63-4e31-8524-76af0bf23342,Tabua Club / Oneworld Ruby,195816,Active
TC-573858,e31a0bcd-3781-482c-954e-4b06dd467b84,Tabua Club / Oneworld Ruby,435874,Active
TC-417329,d618de84-5d90-4e1c-9fa6-8999f7ca0808,Elite (Tabua Plus / Oneworld Sapphire/Emerald),114319,Active
TC-650607,3d49f912-e61c-4bad-933a-071a31539725,Tabua Club / Oneworld Ruby,159501,Active
TC-283514,ab81ba03-b733-4d16-99c2-39e40eb7dd50,Tabua Club / Oneworld Ruby,59841,Active
TC-492393,51643c52-ed19-4565-9f70-c721e9262ff6,Tabua Club / Oneworld Ruby,412536,Active
TC-139211,91d2279d-b9c1-47f7-a9d5-c1a17e242416,Tabua Club / Oneworld Ruby,408786,Active
TC-311915,4dc68a32-093f-44d5-b98c-8a629e0ac0e1,Elite (Tabua Plus / Oneworld Sapphire/Emerald),479860,Active
TC-197102,9b10aa54-3944-4c76-85b3-4c3059bca512,Tabua Club / Oneworld Ruby,233665,Active
TC-630573,92af181d-f2cb-45f4-ae37-aace39340c6d,Tabua Club / Oneworld Ruby,14073,Active
TC-937838,35cf5073-8433-469c-9c8d-21e2bfe2ef10,Tabua Club / Oneworld Ruby,254054,Active
TC-624344,e223a940-c828-46b8-81eb-5cabf451aaf2,Tabua Club / Oneworld Ruby,81781,Active
TC-299451,c3aee224-7bea-4170-b199-9800447d7779,Tabua Club / Oneworld Ruby,179318,Active
TC-606957,6b79f428-f7d2-4414-a75a-df13dd122808,Elite (Tabua Plus / Oneworld Sapphire/Emerald),385010,Active
TC-649063,b137073b-c1bc-48ba-883e-042c4b83c510,Tabua Club / Oneworld Ruby,163717,Active
TC-913205,7252192b-e3d7-4ef4-9eed-05cd2cb182de,Tabua Club / Oneworld Ruby,172619,Active
TC-250255,25f74886-1275-474b-92ec-89bb9ed37d98,Tabua Club / Oneworld Ruby,404429,Active
TC-203024,4d46a881-c5ce-42f6-b629-a95f20a29b1a,Tabua Club / Oneworld Ruby,432037,Active
TC-641218,2c260c66-aff5-43c2-bb59-9321bf507af5,Tabua Club / Oneworld Ruby,355794,Active
TC-239164,11eb0a88-80d5-41f3-b386-47dccfc4ca86,Tabua Club / Oneworld Ruby,108577,Active
TC-859767,fcac1f91-1adf-4d1f-adb2-52f43ca985bc,Elite (Tabua Plus / Oneworld Sapphire/Emerald),20164,Active
TC-581682,b51161f5-a934-473d-a7cf-1ba16fa91aed,Elite (Tabua Plus / Oneworld Sapphire/Emerald),204207,Active
TC-848344,9542eb0b-8c38-4ae3-b900-847e9f937760,Elite (Tabua Plus / Oneworld Sapphire/Emerald),454409,Active
TC-647718,7e496a55-dd80-4601-87cd-2c49dc03c536,Tabua Club / Oneworld Ruby,61731,Active
TC-104309,52889541-f543-471e-bcf4-ffeeab43ad06,Tabua Club / Oneworld Ruby,164043,Active
TC-146168,0a612139-60a8-4067-a563-a4358653be42,Tabua Club / Oneworld Ruby,361213,Active
TC-989322,346d1a91-16d5-4ef7-8464-7b9db3956b93,Tabua Club / Oneworld Ruby,312577,Active
TC-191305,8370d37b-907e-498e-a9b0-3ce23146a428,Tabua Club / Oneworld Ruby,175739,Active
TC-589554,53ba94ae-934e-4543-99f5-b55298e26347,Tabua Club / Oneworld Ruby,467189,Active
TC-148381,b6ddbe56-1668-4770-aa71-058983ea050b,Tabua Club / Oneworld Ruby,55055,Active
TC-645865,998d4aa8-5552-40d9-b399-85d5e4c0a8c4,Tabua Club / Oneworld Ruby,402699,Active
TC-790995,bfd3d20d-e01e-44fe-b8f9-3378cd481604,Elite (Tabua Plus / Oneworld Sapphire/Emerald),391885,Active
TC-427659,1d06e5f9-c2bf-40da-97c8-d1c304d23ebf,Tabua Club / Oneworld Ruby,12786,Active
TC-705615,4cd97cb6-e789-4f0f-87bd-04bc48ac7f79,Tabua Club / Oneworld Ruby,398669,Active
TC-427305,d608764c-9d1b-4c50-993f-134ea1e510f4,Elite (Tabua Plus / Oneworld Sapphire/Emerald),335941,Active
TC-320039,f7543270-0089-47a7-8f8a-35d5b7a47520,Tabua Club / Oneworld Ruby,169233,Active
TC-310297,b5fbe5ac-7f61-4265-80bd-d83dc9140768,Elite (Tabua Plus / Oneworld Sapphire/Emerald),101949,Active
TC-400487,e2356b89-4e0e-4991-b4dd-da7d9da64a94,Tabua Club / Oneworld Ruby,146044,Active
TC-658131,237c7cb6-98f0-478d-ac53-68b860159715,Tabua Club / Oneworld Ruby,168326,Active
TC-910326,f453ce09-7242-4bd8-9b4e-4235a8b2148b,Tabua Club / Oneworld Ruby,232271,Active
TC-803724,ef6c36ce-6b9a-4482-b58e-46eb10607679,Tabua Club / Oneworld Ruby,62682,Active
TC-385898,d5c6cce0-9d92-43f5-a198-8a6c4798639d,Tabua Club / Oneworld Ruby,79287,Active
TC-265146,1b19c679-0858-42be-870b-4fe92218c7f6,Elite (Tabua Plus / Oneworld Sapphire/Emerald),144464,Active
TC-220020,f07dfe23-0d75-45d9-a8ed-ceea48d73940,Tabua Club / Oneworld Ruby,8998,Active
TC-753205,d3586c40-a415-4033-bfe0-5ffd541397ab,Tabua Club / Oneworld Ruby,294405,Active
TC-639031,41dc5bc8-35f3-49a0-9a76-e1000f88a193,Elite (Tabua Plus / Oneworld Sapphire/Emerald),54674,Active
TC-316612,bb4478d6-34ee-445b-b092-c5d091d4c523,Tabua Club / Oneworld Ruby,285441,Active
TC-467335,122e2912-2da7-4de2-a17d-78bca870cd29,Tabua Club / Oneworld Ruby,289025,Active
TC-433955,be7882a7-ad1e-435e-8542-7548d9f962ff,Tabua Club / Oneworld Ruby,143109,Active
TC-248433,72f4af5a-487e-4f7a-ab7b-1f85ad2854ac,Tabua Club / Oneworld Ruby,495549,Active
TC-838568,3c4f7ad1-b6c0-4c06-a7e5-39851b2dc62d,Tabua Club / Oneworld Ruby,422529,Active
TC-397027,96728181-5a81-4428-bf5d-a6d9911be1f2,Tabua Club / Oneworld Ruby,301984,Active
TC-356717,7d74cd97-e4e4-4030-bb73-5ab741d6ac7d,Tabua Club / Oneworld Ruby,90797,Active
TC-174703,3fd06c48-4551-4b16-84e8-5f44a522a1e9,Elite (Tabua Plus / Oneworld Sapphire/Emerald),164251,Active
TC-743052,cebd5347-c462-4904-8141-87b0f5d9de03,Tabua Club / Oneworld Ruby,468792,Active
TC-455193,43dd8886-d1fd-4114-b92b-ac6ae30ad28c,Tabua Club / Oneworld Ruby,284418,Active
TC-565198,18b5c8b6-a579-4af2-b747-88a05bca000f,Tabua Club / Oneworld Ruby,27595,Active
TC-236392,7337ec89-4dd6-4eb6-bffa-5cc2e7bf93ad,Tabua Club / Oneworld Ruby,16200,Active
TC-593602,8ab1a0bd-f625-4441-aeb5-78b4df221d31,Elite (Tabua Plus / Oneworld Sapphire/Emerald),474585,Active
TC-808308,5ea72663-5dda-43c4-b0ef-071c03b4b18d,Tabua Club / Oneworld Ruby,27453,Active
TC-211072,90854e92-0b56-4e4a-800f-cbd3a37b73ff,Tabua Club / Oneworld Ruby,202116,Active
TC-156413,e66d2392-da03-4d9d-9f6d-a77f3fa6ccf4,Tabua Club / Oneworld Ruby,46151,Active
TC-547181,81be9c33-257e-44f9-a01f-391d89136307,Tabua Club / Oneworld Ruby,206477,Active
TC-287677,31d80a61-2935-4981-bdc9-66424b8be8d6,Elite (Tabua Plus / Oneworld Sapphire/Emerald),370454,Active
TC-725078,00962148-afde-4e08-a866-aa7c348b5b36,Tabua Club / Oneworld Ruby,468285,Active
TC-721549,bf1d9798-4a92-400e-94e4-b3649d915f9b,Tabua Club / Oneworld Ruby,331023,Active
TC-976792,cab880bc-aeea-416c-b743-fdc948322ccb,Tabua Club / Oneworld Ruby,362824,Active
TC-833337,8d312dbd-bd95-44bc-a489-4dda40b8edf2,Elite (Tabua Plus / Oneworld Sapphire/Emerald),234746,Active
TC-746253,5b2a650c-02ba-450c-a6a2-3dc312b8daeb,Tabua Club / Oneworld Ruby,187449,Active
TC-427617,5796be9a-1cff-46ee-b601-bb89469a619d,Tabua Club / Oneworld Ruby,175237,Active
TC-957150,3e697135-d4ad-4085-8706-1bad46a5047d,Tabua Club / Oneworld Ruby,104886,Active
TC-847528,3f6a7ddb-c788-4493-a8c1-f10d7d20e901,Elite (Tabua Plus / Oneworld Sapphire/Emerald),398621,Active
TC-803458,220edafc-6662-4358-a186-98cb9484b978,Tabua Club / Oneworld Ruby,425306,Active
TC-659399,78a0cdd8-daca-45b5-9208-07054ae19a59,Tabua Club / Oneworld Ruby,42180,Active
TC-892453,fa4bd8a3-8722-45f3-82db-2c0f166d98a2,Tabua Club / Oneworld Ruby,401780,Active
TC-588316,60e53ec9-540f-41d6-b5b3-ee4470fb1ca3,Tabua Club / Oneworld Ruby,298685,Active
TC-238197,1625eee6-e1fb-45e3-9e55-947499f808c9,Tabua Club / Oneworld Ruby,49714,Active
TC-952336,59456138-0158-40e9-9677-333625b30431,Tabua Club / Oneworld Ruby,421662,Active
TC-832534,c7262636-ff1b-4dbc-89e1-83e60c2ecff0,Tabua Club / Oneworld Ruby,246511,Active
TC-201987,62a4cae6-045d-4a81-aacb-5b2bd2741501,Tabua Club / Oneworld Ruby,239857,Active
TC-425469,c7ad709e-ddf0-4ac1-ad9a-2ccfa29b0259,Tabua Club / Oneworld Ruby,359863,Active
TC-775721,c4271998-a442-4cc2-89e9-cd3c22ea95a7,Elite (Tabua Plus / Oneworld Sapphire/Emerald),373357,Active
TC-903726,cefdcfcc-868e-4587-ae5c-833c76f9f616,Tabua Club / Oneworld Ruby,245001,Active
TC-593403,f2ec260c-7213-4611-8c98-7ad488085b0e,Tabua Club / Oneworld Ruby,122474,Active
TC-334665,b610e8bd-ef26-4f5b-be02-4fb5103538a3,Elite (Tabua Plus / Oneworld Sapphire/Emerald),76351,Active
TC-746910,b9770400-4909-4457-a085-fa6759ad0dd0,Elite (Tabua Plus / Oneworld Sapphire/Emerald),136293,Active
TC-481104,6de55406-7608-4a5a-baaa-2954e979e11c,Tabua Club / Oneworld Ruby,206561,Active
TC-292259,bf768a66-4003-4ee5-ad58-cf8bf767c931,Tabua Club / Oneworld Ruby,367799,Active
TC-797492,86b10c84-3ac6-4e01-8ccf-51fc0744f7c8,Tabua Club / Oneworld Ruby,174186,Active
TC-927094,c4258493-cd53-4002-a840-d345b52ae33b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),452302,Active
TC-440536,753c33f3-44d8-4c13-9e00-63c8d55c78bc,Elite (Tabua Plus / Oneworld Sapphire/Emerald),238650,Active
TC-611187,202daac8-363c-43c5-9cfc-7aa979c8e590,Elite (Tabua Plus / Oneworld Sapphire/Emerald),16867,Active
TC-168540,e363ecba-47b4-478f-9fc5-85807c7dfb0b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),250212,Active
TC-218370,ffe51b90-16ea-4d4d-b3dd-a40ff0921624,Elite (Tabua Plus / Oneworld Sapphire/Emerald),185256,Active
TC-601903,ad534309-3a62-4043-9d0e-671038bff02b,Tabua Club / Oneworld Ruby,242823,Active
TC-986850,fe686258-0dd4-4019-ab5b-e87f722bb556,Elite (Tabua Plus / Oneworld Sapphire/Emerald),90549,Active
TC-395968,eaf01b66-6497-4494-b500-e23e9d872715,Tabua Club / Oneworld Ruby,403622,Active
TC-465549,d8ece34a-9118-451c-923a-7bf3a4e52637,Tabua Club / Oneworld Ruby,317900,Active
TC-702593,737b0146-a444-4ea4-9c90-c66c09130802,Tabua Club / Oneworld Ruby,67791,Active
TC-632623,e08695d4-fc6f-4a35-831b-9455e1a0da6c,Tabua Club / Oneworld Ruby,54966,Active
TC-525392,3e56ee6d-7e2d-4864-b502-120d30ac286f,Elite (Tabua Plus / Oneworld Sapphire/Emerald),429633,Active
TC-848969,dae498f0-98d7-4d04-a601-843af7a2c788,Elite (Tabua Plus / Oneworld Sapphire/Emerald),418730,Active
TC-212178,4edf453e-0aa9-404e-b350-ec4d4d8ea772,Elite (Tabua Plus / Oneworld Sapphire/Emerald),171849,Active
TC-683165,dd505d27-14e6-4a79-a855-461ba86b662b,Tabua Club / Oneworld Ruby,341499,Active
TC-174369,71e455dd-3f1c-44e4-83b8-010ec3a59965,Tabua Club / Oneworld Ruby,416462,Active
TC-416793,9465bf54-744c-4b71-9c20-955136ff3a32,Elite (Tabua Plus / Oneworld Sapphire/Emerald),280312,Active
TC-583367,d4d75302-4946-4241-9cf2-89289521f1a9,Elite (Tabua Plus / Oneworld Sapphire/Emerald),211143,Active
TC-719221,011a5d0d-d2cd-4753-8687-1dda29eb9f84,Elite (Tabua Plus / Oneworld Sapphire/Emerald),217762,Active
TC-350164,46b45b62-105f-42b9-9fa5-289e7b042215,Tabua Club / Oneworld Ruby,326517,Active
TC-355528,5330fbd6-0b70-494a-9f8c-cd6044b1bbae,Elite (Tabua Plus / Oneworld Sapphire/Emerald),288283,Active
TC-266744,3245530c-6b2b-42e6-8901-9cb63ce5adfa,Tabua Club / Oneworld Ruby,253903,Active
TC-502460,30c266c1-fdcb-4cae-90de-6ef8dd2a2a47,Tabua Club / Oneworld Ruby,35634,Active
TC-457264,9fd53955-b5c8-4add-9236-4645e7528bcf,Elite (Tabua Plus / Oneworld Sapphire/Emerald),110176,Active
TC-953452,bdbc5ead-05e3-4295-a6e1-e54b915890b9,Elite (Tabua Plus / Oneworld Sapphire/Emerald),364887,Active
TC-719677,ee51c0e8-2f35-46e4-8478-ed3d8323d076,Tabua Club / Oneworld Ruby,227045,Active
TC-922412,d65247c5-7c9c-4cb8-a7b7-79b854d13e81,Elite (Tabua Plus / Oneworld Sapphire/Emerald),229250,Active
TC-694764,04c65b5e-6251-44f3-a75b-b0b4d6408b7b,Tabua Club / Oneworld Ruby,413785,Active
TC-458823,a73dbadf-fc9e-4a31-a8ee-91a20a42f440,Tabua Club / Oneworld Ruby,286488,Active
TC-827851,e14ad82d-b24e-4c30-b718-cc7d071be519,Tabua Club / Oneworld Ruby,124812,Active
TC-281493,6a24f842-fa7c-40f6-9418-c27704750a03,Tabua Club / Oneworld Ruby,348399,Active
TC-802131,58983d9a-7020-402d-b84a-ea6b1e9276a9,Elite (Tabua Plus / Oneworld Sapphire/Emerald),41839,Active
TC-875282,b5a650df-9a5a-4b7b-8e0b-4d6b0aceabdd,Tabua Club / Oneworld Ruby,489040,Active
TC-846490,4ed13523-d97b-4c9b-bff0-f1cc4c692c0f,Elite (Tabua Plus / Oneworld Sapphire/Emerald),302040,Active
TC-977394,7d4fa668-1408-4a92-848f-b6d2cdbf812e,Tabua Club / Oneworld Ruby,256134,Active
TC-219876,0ce41d38-700c-4017-9966-6fa6cb5437a0,Elite (Tabua Plus / Oneworld Sapphire/Emerald),311464,Active
TC-725030,2134a116-9086-41e9-aa4f-ce003a97cad8,Tabua Club / Oneworld Ruby,243697,Active
TC-441183,9a2cded4-4786-42a4-a6ae-403ea2536f88,Tabua Club / Oneworld Ruby,292025,Active
TC-202397,ae19ff61-498f-457b-9e59-c5f14a5d645a,Tabua Club / Oneworld Ruby,431976,Active
TC-566843,376b7231-9504-4f71-b471-ef5f809bfd5a,Elite (Tabua Plus / Oneworld Sapphire/Emerald),93365,Active
TC-422998,d9678d81-9b43-4916-b61b-cc602faf73a0,Elite (Tabua Plus / Oneworld Sapphire/Emerald),213752,Active
TC-172988,17ab1ceb-dc94-45c6-b753-1f328cc2ac01,Elite (Tabua Plus / Oneworld Sapphire/Emerald),314660,Active
TC-214027,6ab2cdb3-98c2-4478-b852-809545b528c9,Elite (Tabua Plus / Oneworld Sapphire/Emerald),360403,Active
TC-953610,3947a13b-01ad-468f-8fcc-eb65e05a4982,Tabua Club / Oneworld Ruby,313688,Active
TC-908812,e93b49d5-4c7b-4c14-8b87-361ba9256467,Tabua Club / Oneworld Ruby,430845,Active
TC-497316,cd4ce6b0-b0a5-47d4-9ebf-a1091014f8fd,Tabua Club / Oneworld Ruby,172656,Active
TC-618306,7c42bd6c-250b-4889-b789-710ebbe1701c,Tabua Club / Oneworld Ruby,339160,Active
TC-792232,17d345a7-3415-43b2-8df1-39389928d7fa,Tabua Club / Oneworld Ruby,33234,Active
TC-194930,e12eed75-fef2-4c2f-892c-31cf88b2fc88,Tabua Club / Oneworld Ruby,115091,Active
TC-956721,3fc59555-cf7d-46ee-82d4-110a0203f6c6,Elite (Tabua Plus / Oneworld Sapphire/Emerald),73832,Active
TC-708979,b7c6e973-4676-4fca-a3a9-ab049ac5a747,Elite (Tabua Plus / Oneworld Sapphire/Emerald),474566,Active
TC-891662,67997184-56fd-4e31-8d11-58780621ba09,Tabua Club / Oneworld Ruby,334516,Active
TC-949178,3ba5bf9b-8c4c-4d8a-a606-12d51383f6f5,Tabua Club / Oneworld Ruby,1096,Active
TC-893853,52d98d02-8521-4520-9b12-dd9ce9ee4d7e,Elite (Tabua Plus / Oneworld Sapphire/Emerald),77926,Active
TC-792984,53a51e32-4bca-487d-82dc-9841ae034181,Tabua Club / Oneworld Ruby,79232,Active
TC-574978,06455a89-4e0f-42b4-b10d-c3c19dbf6ac1,Tabua Club / Oneworld Ruby,279531,Active
TC-405663,b2ae0f1f-43ee-4fd2-92bb-a2808899100a,Tabua Club / Oneworld Ruby,205463,Active
TC-745474,168df6df-de2a-44d9-9c68-8eacc162cc8f,Elite (Tabua Plus / Oneworld Sapphire/Emerald),304002,Active
TC-568881,90748aec-9feb-4a75-ad48-b9ecce164c20,Tabua Club / Oneworld Ruby,103585,Active
TC-315651,c24b1d9d-1693-4115-9acb-886eb4f5db49,Elite (Tabua Plus / Oneworld Sapphire/Emerald),358311,Active
TC-431976,c9d44558-a258-4e47-bb11-4eecfc15fdb4,Tabua Club / Oneworld Ruby,158147,Active
TC-697978,911528e4-10da-4234-a63d-5bd832381b0c,Elite (Tabua Plus / Oneworld Sapphire/Emerald),417466,Active
TC-812569,eec2dc6f-8bfc-477a-89e5-8a84b1600621,Tabua Club / Oneworld Ruby,160671,Active
TC-555844,3ba74a02-31e4-436b-9878-2677314590bf,Tabua Club / Oneworld Ruby,377329,Active
TC-460987,f5577da5-c257-451d-a6b8-705816b127a1,Tabua Club / Oneworld Ruby,47812,Active
TC-711033,019efb77-d6e1-4993-a453-cd0c6d81736e,Elite (Tabua Plus / Oneworld Sapphire/Emerald),5256,Active
TC-741194,93bee634-5d99-494c-8b09-490aa2a68e60,Elite (Tabua Plus / Oneworld Sapphire/Emerald),268609,Active
TC-523831,578fe263-df34-4156-8b09-b17868a22ebf,Tabua Club / Oneworld Ruby,445405,Active
TC-233751,b22dcedf-66b2-42f9-9f0b-a5bf6a256110,Tabua Club / Oneworld Ruby,447958,Active
TC-408474,a659ee3d-0d3f-4088-85af-74cc636f2e65,Tabua Club / Oneworld Ruby,33721,Active
TC-487158,fbc5e6cf-be6f-48ec-881e-a8fa2393582b,Tabua Club / Oneworld Ruby,473423,Active
TC-675547,a07cf743-3d3e-4c48-973c-9bb32023538f,Tabua Club / Oneworld Ruby,28854,Active
TC-100884,bce7c66c-950a-422b-9ff4-5ca22a6ebf1f,Tabua Club / Oneworld Ruby,369760,Active
TC-687234,ba0c4f6d-e642-41d5-91ea-5b6cdbad9d57,Tabua Club / Oneworld Ruby,431311,Active
TC-476695,32e29528-e70b-4da9-81ea-1f6c99fd2cf8,Tabua Club / Oneworld Ruby,58513,Active
TC-395917,0479faab-d5f6-46df-a7cd-0a340ac1d12f,Tabua Club / Oneworld Ruby,454865,Active
TC-132699,425ac5be-e871-4cc4-8ac2-83ba9f018bd8,Elite (Tabua Plus / Oneworld Sapphire/Emerald),124334,Active
TC-552686,5c0646c4-0ac4-420f-808e-ce78527bd7b4,Tabua Club / Oneworld Ruby,369166,Active
TC-718831,b8cbddc0-cc36-474f-8394-556ea97e8b3f,Tabua Club / Oneworld Ruby,207710,Active
TC-755584,f6a5223e-8e60-45a7-88fd-dd328be3375f,Tabua Club / Oneworld Ruby,167790,Active
TC-846348,abc8f1ed-04ec-4afa-afbf-dc19371ad374,Elite (Tabua Plus / Oneworld Sapphire/Emerald),201692,Active
TC-525756,57464f1d-da7e-4839-828f-03dee4197c7b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),201049,Active
TC-556329,d8ba9fb3-c787-4f97-853f-17e0cb6dffb5,Tabua Club / Oneworld Ruby,286799,Active
TC-321476,4d07d5ee-11bd-4635-98a1-3036149bd3ac,Tabua Club / Oneworld Ruby,348334,Active
TC-281833,d8d41967-eded-488a-9fff-fd98a948097f,Tabua Club / Oneworld Ruby,249969,Active
TC-245824,1116394c-3ee7-4770-8e7d-199e0c92e377,Elite (Tabua Plus / Oneworld Sapphire/Emerald),99685,Active
TC-682401,e08e4efe-24c9-4388-a301-eafb84c464e0,Tabua Club / Oneworld Ruby,202638,Active
TC-984293,96159be2-defe-4951-8d08-95fbebc692b9,Tabua Club / Oneworld Ruby,485694,Active
TC-477789,6082d5e5-e063-4a7f-b903-bec17cdfbdec,Elite (Tabua Plus / Oneworld Sapphire/Emerald),441382,Active
TC-537503,0ffe2fd8-12bf-4239-b654-be9430412a06,Elite (Tabua Plus / Oneworld Sapphire/Emerald),81880,Active
TC-402483,a8f8facf-8849-4c0c-ad62-6280a8f442b2,Tabua Club / Oneworld Ruby,458564,Active
TC-802615,8931eb11-240d-417d-840b-c8d3ad49d131,Elite (Tabua Plus / Oneworld Sapphire/Emerald),66823,Active
TC-240800,0564ca35-95a6-4111-be7c-ad5e9ea300b1,Elite (Tabua Plus / Oneworld Sapphire/Emerald),7083,Active
TC-175231,08cd021f-769f-40c6-b4a9-d27eac6474e4,Elite (Tabua Plus / Oneworld Sapphire/Emerald),340942,Active
TC-116470,ea9fe2a0-3507-4c5c-9ecf-45ffce7487f0,Elite (Tabua Plus / Oneworld Sapphire/Emerald),76495,Active
TC-856379,7d94a2d0-2c2c-4fbd-95c4-70112fc09f37,Tabua Club / Oneworld Ruby,464936,Active
TC-610343,712b4c94-feec-4ed0-bcb1-fbcbd67fab3c,Elite (Tabua Plus / Oneworld Sapphire/Emerald),345943,Active
TC-557949,70def927-c043-484b-8bd1-0168401ec72b,Tabua Club / Oneworld Ruby,72185,Active
TC-188776,a1f46bca-390d-43cd-b1c0-46f89f489456,Elite (Tabua Plus / Oneworld Sapphire/Emerald),72942,Active
TC-773440,cfe04247-d17e-4bc7-9037-c22d186dda3c,Elite (Tabua Plus / Oneworld Sapphire/Emerald),423545,Active
TC-536056,1d78554f-8796-4098-88b7-40a09aba2d5e,Tabua Club / Oneworld Ruby,451967,Active
TC-578180,34bdb1c2-bb91-4e21-a30c-d0da80626556,Elite (Tabua Plus / Oneworld Sapphire/Emerald),469494,Active
TC-927251,54c9a1ae-06b3-4e77-aaf9-ff90d161b9b7,Tabua Club / Oneworld Ruby,365584,Active
TC-733790,e7c68a4a-9ffd-4628-9ca6-be175c37d107,Elite (Tabua Plus / Oneworld Sapphire/Emerald),488750,Active
TC-546383,ad14bf0a-0701-4a02-ae2e-9ada52100699,Elite (Tabua Plus / Oneworld Sapphire/Emerald),327761,Active
TC-288531,1e87b86a-0258-40ea-b695-f94d81e77e7b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),239233,Active
TC-634160,35554875-23bd-4b2e-93a8-7d0dcf519fd1,Elite (Tabua Plus / Oneworld Sapphire/Emerald),223363,Active
TC-678866,8c223fc4-3294-4daa-95b8-9c6d102066a6,Elite (Tabua Plus / Oneworld Sapphire/Emerald),430953,Active
TC-571907,671bc96e-9088-4303-85c1-abb7ff0d413f,Elite (Tabua Plus / Oneworld Sapphire/Emerald),202701,Active
TC-472566,31742132-d786-4cb0-b71d-36567d87d709,Tabua Club / Oneworld Ruby,119353,Active
TC-294816,9b7fd656-ac5a-460e-8f14-66834ab1d2e3,Elite (Tabua Plus / Oneworld Sapphire/Emerald),223702,Active
TC-733941,e23fa09e-dd63-4ce3-9a70-084f7282699e,Tabua Club / Oneworld Ruby,4895,Active
TC-706012,bc0fdda2-eb9b-423e-aac1-ea91fd0424aa,Tabua Club / Oneworld Ruby,262177,Active
TC-987938,3ec58aeb-5a1b-4539-a1ec-8e49d1fe1e7e,Elite (Tabua Plus / Oneworld Sapphire/Emerald),384209,Active
TC-348250,d987b560-8777-423e-81b3-10bddc56b0c2,Tabua Club / Oneworld Ruby,374361,Active
TC-626100,0743f5c9-68cc-43f8-b51b-e9b99b474289,Elite (Tabua Plus / Oneworld Sapphire/Emerald),142164,Active
TC-530794,7803f7c0-1da2-4abc-9092-b03de591c8b5,Tabua Club / Oneworld Ruby,486786,Active
TC-672696,5d5d80bb-44a6-4e60-83ea-e4fbaf5f8557,Tabua Club / Oneworld Ruby,303174,Active
TC-484795,80ae4333-f106-4e6d-abd7-3d31a7253f2d,Tabua Club / Oneworld Ruby,18543,Active
TC-139704,5767b20b-7e99-424a-9426-171b04170408,Tabua Club / Oneworld Ruby,298874,Active
TC-606743,c7c89d43-762c-48af-a010-913c267ae925,Elite (Tabua Plus / Oneworld Sapphire/Emerald),370561,Active
TC-486482,f969d510-77a7-47a2-a649-d4ebf9bd3f9d,Elite (Tabua Plus / Oneworld Sapphire/Emerald),60330,Active
TC-708455,d1ecb398-a800-4422-a274-13bdaec63db7,Elite (Tabua Plus / Oneworld Sapphire/Emerald),253461,Active
TC-824038,acc2165e-eddb-4e7c-911f-3ac48565853a,Elite (Tabua Plus / Oneworld Sapphire/Emerald),42976,Active
TC-248989,598c63bf-b5af-4667-b04c-990b996e9ea0,Tabua Club / Oneworld Ruby,383827,Active
TC-866816,568a86fc-7433-4e8d-9a1b-9bbdb7255962,Tabua Club / Oneworld Ruby,276989,Active
TC-887042,950ca202-55bb-4c9e-8a84-c8fe6bb47389,Tabua Club / Oneworld Ruby,409352,Active
TC-392993,eb634051-18ef-494a-bdae-05a4eabb75b5,Tabua Club / Oneworld Ruby,244760,Active
TC-642060,db2ff181-e079-444f-8b90-f35b5adebe82,Tabua Club / Oneworld Ruby,42017,Active
TC-648779,4e11761b-b2ac-4c1b-976d-6ab5f7d9f7c0,Elite (Tabua Plus / Oneworld Sapphire/Emerald),467572,Active
